2,-1,
4,1,173
2,-1,
3,1,174
2,-1,
4,1,175
2,-1,
3,-1,
2,-1,
4,1,176
2,-1,
4,1,177
1,1,178
2,-1,
2,-1,
4,1,179
2,-1,
3,-1,
1,1,180
2,-1,
2,-1,
4,1,181
2,-1,
3,-1,
2,-1,
3,1,182
2,-1,
4,1,183
2,-1,
3,1,184
2,-1,
4,1,185
1,1,186
2,-1,
2,-1,
3,1,187
1,1,188
2,-1,
2,-1,
3,1,189
2,-1,
3,-1,
1,1,190
2,-1,
3,-1,
4,1,191
2,1,192
3,-1,
2,-1,
4,1,193
2,-1,
4,1,194
2,-1,
3,-1,
2,-1,
3,1,195
2,1,196
3,-1,
2,-1,
3,1,197
2,1,198
3,-1,
2,1,199
3,-1,
3,-1,
4,1,200
1,1,201
3,-1,
2,1,202
3,-1,
2,1,203
3,-1,
2,-1,
4,1,204
2,-1,
3,-1,
2,-1,
3,1,205
2,-1,
4,1,206
2,-1,
3,1,207
2,-1,
4,1,208
1,1,209
2,-1,
2,-1,
3,1,210
1,1,211
2,-1,
2,-1,
3,1,212
2,-1,
3,-1,
1,1,213
2,-1,
2,1,214
3,-1,
2,-1,
3,1,215
1,-1,
2,-1,
1,-1,
2,-1,
1,-1,
2,-1,
1,-1,
2,-1,
1,-1,
2,-1,
1,-1,
2,-1,
1,-1,
2,-1,
3,-1,
4,1,216
2,1,218
3,-1,
4,1,220
2,1,222
3,-1,
2,-1,
3,-1,
4,1,224
1,1,226
2,-1,
3,-1,
3,-1,
4,1,228
1,1,230
3,-1,
4,1,232
1,-1,
3,-1,
2,-1,
3,-1,
4,1,234
1,1,236
2,-1,
3,-1,
1,-1,
3,-1,
2,1,238
3,-1,
4,1,240
2,1,242
3,-1,
2,-1,
3,-1,
4,1,244
1,1,246
2,-1,
3,-1,
2,1,248
3,-1,
1,1,250
2,1,252
3,-1,
1,1,254
3,-1,
4,1,256
1,-1,
3,-1,
1,1,258
2,1,260
3,-1,
1,-1,
3,-1,
1,1,262
2,-1,
3,-1,
1,-1,
3,-1,
2,-1,
4,1,264
2,-1,
3,1,265
2,-1,
4,1,266
1,1,267
2,-1,
2,-1,
4,1,268
1,1,269
2,-1,
2,-1,
4,1,270
2,-1,
3,1,271
2,-1,
4,1,272
1,1,273
2,-1,
2,-1,
3,1,274
1,1,275
2,-1,
1,1,276
2,-1,
1,1,277
2,-1,
3,-1,
4,1,278
3,-1,
4,1,280
2,1,281
3,-1,
4,1,283
2,-1,285
3,-1,
2,1,286
3,-1,
4,1,288
2,1,290
3,-1,
2,1,292
3,-1,
2,-1,
3,-1,
4,1,293
2,-1,
3,-1,
2,-1,
3,-1,
4,1,295
1,1,297
2,-1,
3,-1,
2,-1,
3,-1,
2,-1,
3,-1,
4,1,299
2,-1,
3,-1,
2,1,301
3,-1,
2,1,302
3,-1,
2,1,304
3,-1,
4,1,306
2,-1,308
3,-1,
3,-1,
4,1,309
1,1,310
3,-1,
4,1,312
1,-1,314
3,-1,
2,1,315
3,-1,
1,1,316
2,1,318
3,-1,
2,1,320
3,-1,
4,1,322
2,1,324
3,-1,
2,-1,
3,-1,
4,1,326
1,1,328
2,-1,
3,-1,
2,1,330
3,-1,
1,1,332
2,1,334
3,-1,
2,-1,336
3,-1,
2,1,337
3,-1,
2,-1,
3,-1,
1,1,339
2,-1,
3,-1,
3,-1,
4,1,341
3,-1,
4,1,343
3,-1,
4,1,344
1,1,345
3,-1,
4,1,347
1,-1,349
3,-1,
1,1,350
3,-1,
4,1,352
1,-1,
3,-1,
1,1,354
3,-1,
2,1,355
3,-1,
4,1,357
2,-1,359
3,-1,
3,-1,
4,1,360
1,1,361
3,-1,
4,1,363
1,-1,365
3,-1,
2,1,366
3,-1,
1,1,367
2,1,369
3,-1,
1,-1,
3,-1,
1,1,371
3,-1,
4,1,373
1,-1,
3,-1,
1,1,375
2,1,377
3,-1,
1,-1,
3,-1,
1,-1,379
3,-1,
1,-1,
3,-1,
2,-1,
3,-1,
4,1,380
1,1,382
2,-1,
3,-1,
1,-1,
3,-1,
2,1,384
3,-1,
4,1,386
2,1,388
3,-1,
2,-1,
3,-1,
4,1,390
1,1,392
2,-1,
3,-1,
2,1,394
3,-1,
1,1,396
2,1,398
3,-1,
1,1,400
3,-1,
4,1,402
1,-1,
3,-1,
1,1,404
2,1,406
3,-1,
1,-1,
3,-1,
1,1,408
2,-1,
3,-1,
1,-1,
3,-1,
2,-1,
3,-1,
2,1,410
3,-1,
2,-1,
3,-1,
1,1,411
3,-1,
2,-1,
4,1,412
2,-1,
4,1,413
2,-1,
3,1,414
2,-1,
4,1,415
2,-1,
3,1,416
2,-1,
4,1,417
2,-1,
3,-1,
2,-1,
4,1,418
2,-1,
4,1,419
1,1,420
2,-1,
2,-1,
4,1,421
2,-1,
3,-1,
1,1,422
2,-1,
2,-1,
4,1,423
2,-1,
3,-1,
2,-1,
3,1,424
2,-1,
4,1,425
2,-1,
3,1,426
2,-1,
4,1,427
1,1,428
2,-1,
2,-1,
3,1,429
1,1,430
2,-1,
2,-1,
3,1,431
2,-1,
3,-1,
1,1,432
2,-1,
1,-1,
2,-1,
1,-1,
2,-1,
1,-1,
2,-1,
1,-1,
2,-1,
2,-1,
4,1,433
2,-1,
4,1,434
1,1,435
2,-1,
1,1,436
2,-1,
1,-1,
2,-1,
2,-1,
4,1,437
2,-1,
3,1,438
2,-1,
4,1,439
1,1,440
2,-1,
2,-1,
3,1,441
1,1,442
2,-1,
1,-1,
2,-1,
1,1,443
2,-1,
1,-1,
2,-1,
1,1,444
2,-1,
2,-1,
4,1,445
2,-1,
3,-1,
1,1,446
2,-1,
1,-1,
2,-1,
1,1,447
2,-1,
1,-1,
2,-1,
2,-1,
3,1,448
2,-1,
3,-1,
1,1,449
2,-1,
1,-1,
2,-1,
1,1,450
2,-1,
1,-1,
2,-1,
2,1,451
3,-1,
4,1,453
2,1,455
3,-1,
2,-1,
4,1,457
2,-1,
3,1,458
2,-1,459
3,-1,
2,1,460
3,-1,
2,-1,
3,1,462
2,-1,
3,-1,
4,1,463
2,-1,
3,-1,
2,1,465
3,-1,
2,1,466
3,-1,
2,1,468
3,-1,
4,1,470
2,-1,472
3,-1,
3,-1,
4,1,473
1,1,474
3,-1,
4,1,476
1,-1,478
3,-1,
2,1,479
3,-1,
1,1,480
2,1,482
3,-1,
2,1,484
3,-1,
4,1,486
2,1,488
3,-1,
2,-1,
3,-1,
4,1,490
1,1,492
2,-1,
3,-1,
2,1,494
3,-1,
1,1,496
2,1,498
3,-1,
2,-1,500
3,-1,
2,1,501
3,-1,
2,-1,
3,-1,
1,1,503
2,-1,
3,-1,
2,-1,
4,1,505
2,-1,
3,-1,
2,-1,
3,1,506
2,-1,
4,1,507
2,-1,
3,1,508
2,-1,
4,1,509
1,1,510
2,-1,
2,-1,
3,1,511
1,1,512
2,-1,
2,-1,
3,1,513
2,-1,
3,-1,
1,1,514
2,-1,
2,1,515
3,-1,
2,1,516
3,-1,
2,-1,
3,1,518
2,1,519
3,-1,
1,1,521
2,1,523
3,-1,
2,-1,
3,1,525
1,1,526
2,-1,
1,-1,
2,-1,
1,-1,
2,-1,
2,1,527
3,-1,
4,1,529
2,1,531
3,-1,
2,-1,
3,-1,
4,1,533
1,1,535
2,-1,
3,-1,
2,1,537
3,-1,
1,1,539
2,1,541
3,-1,
1,1,543
3,-1,
4,1,545
1,-1,
3,-1,
1,1,547
2,1,549
3,-1,
1,-1,
3,-1,
1,1,551
2,-1,
3,-1,
1,-1,
3,-1,
2,-1,
4,1,553
2,-1,
3,1,554
2,-1,
4,1,555
1,1,556
2,-1,
2,-1,
3,1,557
1,1,558
2,-1,
1,1,559
2,-1,
1,1,560
2,-1,
2,1,561
3,-1,
1,1,563
2,1,565
3,-1,
2,-1,
3,1,567
1,1,568
2,-1,
2,-1,569
3,-1,
2,1,570
3,-1,
2,-1,
3,-1,
1,1,572
2,-1,
3,-1,
1,-1,574
3,-1,
1,-1,
3,-1,
1,1,575
2,-1,
3,-1,
1,-1,
3,-1,
2,-1,
3,1,577
2,-1,
3,-1,
1,1,578
2,-1,
1,-1,
2,-1,
1,1,579
2,-1,
2,-1,
4,1,580
2,-1,
3,1,582
4,1,584
2,-1,
3,-1,
2,-1,
3,-1,
2,-1,
3,-1,
2,-1,
3,1,586
4,1,588
2,-1,
3,1,590
4,1,592
2,-1,
3,-1,
2,-1,
4,1,594
2,-1,
3,1,596
4,1,598
2,-1,
4,1,600
1,1,602
2,-1,
4,1,604
2,-1,
3,1,606
4,1,608
1,1,610
2,-1,
4,1,612
1,1,614
2,-1,
3,1,616
2,-1,
3,1,618
4,1,620
2,-1,
3,-1,
1,1,622
2,-1,
3,1,624
2,-1,
3,1,626
4,1,628
2,-1,
3,-1,
2,-1,
3,-1,
2,-1,
3,-1,
2,-1,
3,-1,
2,-1,
3,-1,
2,-1,
3,-1,
1,1,630
2,-1,
3,1,632
2,-1,
3,-1,
4,1,634
2,-1,
3,-1,
2,-1,
3,-1,
4,1,636
2,-1,
3,-1,
1,1,638
2,-1,
3,-1,
1,-1,
3,-1,
1,1,640
2,-1,
3,-1,
1,-1,
3,-1,
2,-1,
4,1,642
2,-1,
3,1,644
4,1,646
2,-1,
3,-1,
2,-1,
4,1,648
2,-1,
4,1,650
2,-1,
4,1,652
2,-1,
3,1,654
4,1,656
2,-1,
4,1,658
1,1,660
2,-1,
4,1,662
2,-1,
3,1,664
4,1,666
1,1,668
2,-1,
4,1,670
1,1,672
2,-1,
3,1,674
2,-1,
4,1,676
2,-1,
4,1,678
1,1,680
2,-1,
4,1,682
1,1,684
2,-1,
4,1,686
1,1,688
2,-1,
2,-1,
3,1,690
4,1,692
2,-1,
3,-1,
2,-1,
4,1,694
2,-1,
3,1,696
4,1,698
2,-1,
4,1,700
1,1,702
2,-1,
4,1,704
2,-1,
3,1,706
4,1,708
1,1,710
2,-1,
4,1,712
1,1,714
2,-1,
3,1,716
2,-1,
3,1,718
4,1,720
2,-1,
3,-1,
1,1,722
2,-1,
3,1,724
2,-1,
3,1,726
4,1,728
2,-1,
3,-1,
1,1,730
2,-1,
3,1,732
2,-1,
3,1,734
4,1,736
1,1,738
2,-1,
4,1,740
1,1,742
2,-1,
3,1,744
1,1,746
2,-1,
4,1,748
1,1,750
2,-1,
1,1,752
2,-1,
3,1,754
1,1,756
2,-1,
2,-1,
3,-1,
1,1,758
2,-1,
3,1,760
3,-1,
4,1,762
3,-1,
4,1,764
3,-1,
4,1,766
2,1,767
3,-1,
4,1,769
2,-1,771
3,-1,
3,-1,
4,1,772
3,-1,
4,1,773
3,-1,
4,1,775
3,-1,
4,1,777
3,-1,
4,1,778
1,1,779
3,-1,
4,1,781
1,-1,783
3,-1,
3,-1,
4,1,784
2,1,785
3,-1,
3,-1,
4,1,786
1,1,787
3,-1,
2,1,788
3,-1,
3,-1,
4,1,789
1,1,791
3,-1,
4,1,793
1,-1,
3,-1,
3,-1,
4,1,795
3,-1,
4,1,797
3,-1,
4,1,798
1,1,799
3,-1,
4,1,801
1,-1,803
3,-1,
1,1,804
3,-1,
4,1,806
1,-1,
3,-1,
1,1,808
3,-1,
2,1,809
3,-1,
4,1,811
2,-1,813
3,-1,
3,-1,
4,1,814
1,1,815
3,-1,
4,1,817
1,-1,819
3,-1,
2,1,820
3,-1,
1,1,821
2,1,823
3,-1,
1,-1,
3,-1,
1,1,825
3,-1,
4,1,827
1,-1,
3,-1,
1,1,829
2,1,831
3,-1,
1,-1,
3,-1,
1,-1,833
3,-1,
1,-1,
3,-1,
3,-1,
4,1,834
1,1,836
3,-1,
4,1,838
1,-1,
3,-1,
3,-1,
4,1,840
3,-1,
4,1,842
3,-1,
4,1,843
1,1,844
3,-1,
4,1,846
1,-1,848
3,-1,
1,1,849
3,-1,
4,1,851
1,-1,
3,-1,
1,1,853
3,-1,
1,-1,
4,1,854
1,-1,
3,1,855
1,1,856
3,-1,
4,1,858
1,-1,
3,-1,
1,-1,860
3,-1,
1,-1,
3,-1,
1,-1,
3,1,861
1,-1,
4,1,862
1,-1,
3,1,863
1,-1,
2,1,864
1,-1,
4,1,865
1,-1,
3,1,866
1,-1,
4,1,867
1,-1,
3,1,868
1,-1,
2,1,869
1,-1,
2,1,870
1,-1,
3,1,871
2,1,872
3,-1,
3,-1,
4,1,873
1,1,874
3,-1,
2,1,875
3,-1,
1,1,876
3,-1,
1,1,877
3,-1,
3,-1,
4,1,878
2,1,880
3,-1,
4,1,882
2,1,884
3,-1,
2,-1,
3,-1,
4,1,886
1,1,888
2,-1,
3,-1,
3,-1,
4,1,890
1,1,892
3,-1,
4,1,894
1,-1,
3,-1,
2,-1,
3,-1,
4,1,896
1,1,898
2,-1,
3,-1,
1,-1,
3,-1,
2,1,900
3,-1,
4,1,902
2,1,904
3,-1,
2,-1,
3,-1,
4,1,906
1,1,908
2,-1,
3,-1,
2,1,910
3,-1,
1,1,912
2,1,914
3,-1,
1,1,916
3,-1,
4,1,918
1,-1,
3,-1,
1,1,920
2,1,922
3,-1,
1,-1,
3,-1,
1,1,924
2,-1,
3,-1,
1,-1,
3,-1,
1,-1,
3,-1,
2,-1,
3,-1,
4,1,926
1,1,928
2,-1,
3,-1,
1,-1,
3,-1,
1,1,930
2,-1,
3,-1,
1,-1,
3,-1,
1,-1,
3,-1,
1,-1,
3,-1,
1,1,932
2,-1,
3,-1,
1,-1,
3,-1,
3,-1,
4,1,934
3,-1,
4,1,936
2,1,937
3,-1,
4,1,939
2,-1,941
3,-1,
2,1,942
3,-1,
4,1,944
2,1,946
3,-1,
2,1,948
3,-1,
2,-1,
3,-1,
4,1,949
2,-1,
3,-1,
2,-1,
3,-1,
4,1,951
1,1,953
2,-1,
3,-1,
2,-1,
3,-1,
2,-1,
3,-1,
4,1,955
2,-1,
3,-1,
2,1,957
3,-1,
2,1,958
3,-1,
2,1,960
3,-1,
4,1,962
2,-1,964
3,-1,
3,-1,
4,1,965
1,1,966
3,-1,
4,1,968
1,-1,970
3,-1,
2,1,971
3,-1,
1,1,972
2,1,974
3,-1,
2,1,976
3,-1,
4,1,978
2,1,980
3,-1,
2,-1,
3,-1,
4,1,982
1,1,984
2,-1,
3,-1,
2,1,986
3,-1,
1,1,988
2,1,990
3,-1,
2,-1,992
3,-1,
2,1,993
3,-1,
2,-1,
3,-1,
1,1,995
2,-1,
3,-1,
3,-1,
4,1,997
3,-1,
4,1,999
3,-1,
4,1,1000
1,1,1001
3,-1,
4,1,1003
1,-1,1005
3,-1,
1,1,1006
3,-1,
4,1,1008
1,-1,
3,-1,
1,1,1010
3,-1,
2,1,1011
3,-1,
4,1,1013
2,-1,1015
3,-1,
3,-1,
4,1,1016
1,1,1017
3,-1,
4,1,1019
1,-1,1021
3,-1,
2,1,1022
3,-1,
1,1,1023
2,1,1025
3,-1,
1,-1,
3,-1,
1,1,1027
3,-1,
4,1,1029
1,-1,
3,-1,
1,1,1031
2,1,1033
3,-1,
1,-1,
3,-1,
1,-1,1035
3,-1,
1,-1,
3,-1,
2,-1,
3,-1,
4,1,1036
1,1,1038
2,-1,
3,-1,
1,-1,
3,-1,
2,1,1040
3,-1,
4,1,1042
2,1,1044
3,-1,
2,-1,
3,-1,
4,1,1046
1,1,1048
2,-1,
3,-1,
2,1,1050
3,-1,
1,1,1052
2,1,1054
3,-1,
1,1,1056
3,-1,
4,1,1058
1,-1,
3,-1,
1,1,1060
2,1,1062
3,-1,
1,-1,
3,-1,
1,1,1064
2,-1,
3,-1,
1,-1,
3,-1,
2,-1,
3,-1,
2,1,1066
3,-1,
2,-1,
3,-1,
1,1,1067
3,-1,
2,-1,
3,-1,
4,1,1068
2,-1,
3,-1,
1,1,1070
2,-1,
3,-1,
1,-1,
3,-1,
1,1,1072
2,-1,
3,-1,
1,-1,
3,-1,
1,-1,
3,-1,
1,-1,
3,-1,
1,-1,
3,-1,
1,-1,
3,-1,
1,-1,
3,-1,
2,-1,
3,-1,
4,1,1074
1,1,1076
2,-1,
3,-1,
1,-1,
3,-1,
1,1,1078
2,-1,
3,-1,
1,-1,
3,-1,
1,-1,
3,-1,
1,-1,
3,-1,
1,1,1080
2,-1,
3,-1,
1,-1,
3,-1,
2,-1,
3,-1,
2,-1,
3,1,1082
4,1,1084
2,-1,
3,-1,
2,-1,
4,1,1086
2,-1,
3,1,1088
4,1,1090
2,-1,
4,1,1092
1,1,1094
2,-1,
4,1,1096
2,-1,
3,1,1098
4,1,1100
1,1,1102
2,-1,
4,1,1104
1,1,1106
2,-1,
3,1,1108
2,-1,
3,1,1110
4,1,1112
2,-1,
3,-1,
1,1,1114
2,-1,
3,1,1116
2,-1,
3,1,1118
4,1,1120
2,-1,
3,-1,
1,1,1122
2,-1,
3,1,1124
2,-1,
3,1,1126
4,1,1128
1,1,1130
2,-1,
4,1,1132
1,1,1134
2,-1,
3,1,1136
1,1,1138
2,-1,
4,1,1140
1,1,1142
2,-1,
1,1,1144
2,-1,
3,1,1146
1,1,1148
2,-1,
2,-1,
3,-1,
1,1,1150
2,-1,
3,1,1152
1,-1,
4,1,1154
1,-1,
3,1,1155
1,-1,
4,1,1156
1,-1,
3,1,1157
1,-1,
2,1,1158
1,-1,
2,1,1159
1,-1,
3,1,1160
2,-1,
4,1,1161
1,1,1163
2,-1,
4,1,1165
1,1,1167
2,-1,
4,1,1169
1,1,1171
2,-1,
1,-1,
2,1,1173
1,1,1174
2,-1,
2,-1,
3,1,1176
4,1,1178
1,1,1180
2,-1,
4,1,1182
1,1,1184
2,-1,
3,1,1186
1,1,1188
2,-1,
4,1,1190
1,1,1192
2,-1,
1,1,1194
2,-1,
3,1,1196
1,1,1198
2,-1,
1,-1,
4,1,1200
1,-1,
3,1,1201
1,-1,
2,1,1202
1,-1,
2,1,1203
1,1,1204
2,-1,
1,-1,
2,1,1206
1,1,1207
2,-1,
1,-1,
2,1,1209
2,-1,
3,-1,
1,1,1210
2,-1,
3,1,1212
1,1,1214
2,-1,
2,-1,
3,1,1216
4,1,1218
2,-1,
3,-1,
2,-1,
3,-1,
2,-1,
3,-1,
2,-1,
3,-1,
2,-1,
3,-1,
2,-1,
3,-1,
1,1,1220
2,-1,
3,1,1222
2,-1,
3,-1,
4,1,1224
2,-1,
3,-1,
1,1,1226
2,-1,
3,-1,
1,-1,
3,-1,
1,1,1228
2,-1,
3,-1,
1,-1,
3,-1,
2,-1,
3,1,1230
4,1,1232
2,-1,
3,-1,
1,1,1234
2,-1,
3,1,1236
2,-1,
3,1,1238
4,1,1240
1,1,1242
2,-1,
4,1,1244
1,1,1246
2,-1,
3,1,1248
1,1,1250
2,-1,
4,1,1252
1,1,1254
2,-1,
1,1,1256
2,-1,
3,1,1258
1,1,1260
2,-1,
2,-1,
3,-1,
1,1,1262
2,-1,
3,1,1264
2,1,1266
3,-1,
1,1,1268
2,-1,
3,-1,
1,1,1270
2,-1,
3,1,1272
2,-1,
3,-1,
1,1,1274
2,-1,
3,-1,
1,-1,
3,-1,
2,1,1276
3,-1,
4,1,1278
2,-1,1280
3,-1,
3,-1,
4,1,1281
1,1,1282
3,-1,
4,1,1284
1,-1,1286
3,-1,
2,1,1287
3,-1,
1,1,1288
2,1,1290
3,-1,
1,-1,
3,-1,
1,1,1292
3,-1,
4,1,1294
1,-1,
3,-1,
1,1,1296
2,1,1298
3,-1,
1,-1,
3,-1,
1,-1,1300
3,-1,
1,-1,
3,-1,
1,1,1301
3,-1,
4,1,1303
1,-1,
3,-1,
1,-1,1305
3,-1,
1,-1,
3,-1,
1,-1,
3,1,1306
1,-1,
4,1,1307
1,-1,
3,1,1308
1,-1,
2,1,1309
1,-1,
2,1,1310
1,-1,
3,1,1311
1,-1,
3,-1,
1,1,1312
2,1,1314
3,-1,
1,-1,
3,-1,
2,1,1316
3,-1,
4,1,1318
2,1,1320
3,-1,
2,-1,
3,-1,
4,1,1322
1,1,1324
2,-1,
3,-1,
2,1,1326
3,-1,
1,1,1328
2,1,1330
3,-1,
1,1,1332
3,-1,
4,1,1334
1,-1,
3,-1,
1,1,1336
2,1,1338
3,-1,
1,-1,
3,-1,
1,1,1340
2,-1,
3,-1,
1,-1,
3,-1,
1,1,1342
2,-1,
3,-1,
1,-1,
3,-1,
1,-1,
3,-1,
1,-1,
3,-1,
1,1,1344
2,-1,
3,-1,
1,-1,
3,-1,
2,-1,
3,-1,
1,1,1346
2,-1,
3,-1,
1,-1,
3,-1,
1,1,1348
2,1,1350
3,-1,
1,-1,
3,-1,
2,-1,1352
3,-1,
2,1,1353
3,-1,
2,-1,
3,-1,
1,1,1355
2,-1,
3,-1,
1,-1,1357
3,-1,
1,-1,
3,-1,
1,1,1358
2,-1,
3,-1,
1,-1,
3,-1,
1,-1,
3,-1,
1,1,1360
2,-1,
3,-1,
1,-1,
3,-1,
2,-1,
3,-1,
1,1,1362
2,-1,
3,1,1364
1,-1,
3,1,1366
1,1,1367
2,-1,
1,-1,
2,1,1369
2,-1,
4,1,1370
2,-1,
3,1,1372
4,1,1374
2,-1,
3,-1,
2,-1,
4,1,1376
2,-1,
4,1,1377
2,-1,
3,-1,
2,-1,
4,1,1378
2,-1,
4,1,1379
2,-1,
3,-1,
2,-1,
3,1,1380
2,-1,
4,1,1381
2,-1,
4,1,1383
2,-1,
4,1,1384
2,-1,
3,1,1386
4,1,1388
2,1,1390
4,1,1392
2,1,1393
4,1,1395
2,1,1396
3,1,1398
2,-1,
4,1,1399
2,-1,
4,1,1401
2,-1,
4,1,1403
2,-1,
3,1,1405
4,1,1407
2,-1,
4,1,1409
1,1,1411
2,-1,
4,1,1413
2,-1,
3,1,1415
4,1,1417
1,1,1419
2,-1,
4,1,1421
1,1,1423
2,-1,
3,1,1425
2,-1,
4,1,1427
2,-1,
4,1,1429
2,1,1430
4,1,1432
2,-1,
4,1,1433
1,1,1435
2,-1,
4,1,1437
2,1,1439
4,1,1441
1,1,1442
2,1,1443
2,-1,
4,1,1445
2,-1,
4,1,1446
2,-1,
4,1,1447
2,-1,
3,1,1448
2,-1,
4,1,1449
1,1,1450
2,-1,
2,-1,
3,1,1451
1,1,1452
2,-1,
2,-1,
4,1,1453
2,-1,
3,1,1455
4,1,1457
2,1,1459
4,1,1461
2,1,1462
4,1,1464
2,1,1465
3,1,1467
2,-1,
3,1,1468
4,1,1470
2,-1,
4,1,1472
2,1,1473
3,1,1475
2,-1,
3,1,1476
4,1,1478
2,-1,
3,-1,
2,-1,
4,1,1480
2,-1,
3,1,1482
4,1,1484
2,-1,
4,1,1486
1,1,1488
2,-1,
4,1,1490
2,-1,
3,1,1492
4,1,1494
1,1,1496
2,-1,
4,1,1498
1,1,1500
2,-1,
3,1,1502
2,-1,
3,1,1504
4,1,1506
2,-1,
3,-1,
1,1,1508
2,-1,
3,1,1510
2,-1,
4,1,1512
2,-1,
3,-1,
2,-1,
4,1,1513
2,-1,
4,1,1514
1,1,1515
2,-1,
2,-1,
4,1,1516
2,-1,
3,-1,
1,1,1517
2,-1,
2,-1,
3,1,1518
4,1,1520
2,-1,
3,-1,
2,-1,
4,1,1522
2,-1,
3,-1,
2,1,1523
3,1,1525
2,1,1526
4,1,1528
2,1,1529
3,1,1531
2,-1,
3,1,1532
4,1,1534
1,1,1536
2,-1,
4,1,1538
1,1,1540
2,-1,
3,1,1542
2,1,1544
4,1,1546
1,1,1547
2,1,1548
2,1,1550
3,1,1552
1,1,1553
2,1,1554
2,1,1556
3,1,1558
2,-1,
3,-1,
1,1,1559
2,-1,
3,1,1561
2,-1,
3,-1,
1,1,1563
2,-1,
2,-1,
4,1,1564
2,-1,
3,1,1566
4,1,1568
2,-1,
3,-1,
2,-1,
4,1,1570
2,-1,
4,1,1572
2,-1,
4,1,1574
2,-1,
3,1,1576
4,1,1578
2,-1,
4,1,1580
1,1,1582
2,-1,
4,1,1584
2,-1,
3,1,1586
4,1,1588
1,1,1590
2,-1,
4,1,1592
1,1,1594
2,-1,
3,1,1596
2,-1,
4,1,1598
2,-1,
4,1,1600
1,1,1602
2,-1,
4,1,1604
1,1,1606
2,-1,
4,1,1608
1,1,1610
2,-1,
2,-1,
3,1,1612
4,1,1614
2,-1,
3,-1,
2,-1,
4,1,1616
2,-1,
3,1,1618
4,1,1620
2,-1,
4,1,1622
1,1,1624
2,-1,
4,1,1626
2,-1,
3,1,1628
4,1,1630
1,1,1632
2,-1,
4,1,1634
1,1,1636
2,-1,
3,1,1638
2,-1,
3,1,1640
4,1,1642
2,-1,
3,-1,
1,1,1644
2,-1,
3,1,1646
2,-1,
3,1,1648
4,1,1650
2,-1,
3,-1,
1,1,1652
2,-1,
3,1,1654
2,-1,
3,1,1656
4,1,1658
1,1,1660
2,-1,
4,1,1662
1,1,1664
2,-1,
3,1,1666
1,1,1668
2,-1,
4,1,1670
1,1,1672
2,-1,
1,1,1674
2,-1,
3,1,1676
1,1,1678
2,-1,
2,-1,
3,-1,
